"sample","predicted_class","top_class_probability","cpg","sample_beta","eps","p_plus","p_minus","dp_dx","abs_dp_dx","local_effect_for_eps","direction"
"SPL-DU-00009","Unknown",0.3151,"cg14701108",0.607969263448997,0.02,0.31514093410905,0.315142361657017,-3.56886991820237e-05,3.56886991820237e-05,7.13773983640475e-07,"increasing_beta_decreases_top_prob"
"SPL-DU-00009","Unknown",0.3151,"cg06710082",0.483579508497346,0.02,0.315142333784814,0.315140931138884,3.50661482573234e-05,3.50661482573234e-05,7.01322965146467e-07,"increasing_beta_increases_top_prob"
"SPL-DU-00009","Unknown",0.3151,"cg00059246",0.544465338255026,0.02,0.315142322550413,0.315140989110155,3.3336006459439e-05,3.3336006459439e-05,6.6672012918878e-07,"increasing_beta_increases_top_prob"
"SPL-DU-00009","Unknown",0.3151,"cg23683010",0.641537119527534,0.02,0.315140996951218,0.315142310039345,-3.28272031765997e-05,3.28272031765997e-05,6.56544063531994e-07,"increasing_beta_decreases_top_prob"
"SPL-DU-00009","Unknown",0.3151,"cg01429449",0.799568546679385,0.02,0.315142278733016,0.315141020768936,3.14491019989815e-05,3.14491019989815e-05,6.2898203997963e-07,"increasing_beta_increases_top_prob"
"SPL-DU-00009","Unknown",0.3151,"cg16472050",0.669454027309421,0.02,0.315142244748657,0.315141056275633,2.97118256109563e-05,2.97118256109563e-05,5.94236512219126e-07,"increasing_beta_increases_top_prob"
"SPL-DU-00009","Unknown",0.3151,"cg26522946",0.376254322993809,0.02,0.315142235322214,0.315141067887019,2.91858798795452e-05,2.91858798795452e-05,5.83717597590904e-07,"increasing_beta_increases_top_prob"
"SPL-DU-00009","Unknown",0.3151,"cg08317738",0.607969263448997,0.02,0.31514220059906,0.315141096783345,2.75953928902117e-05,2.75953928902117e-05,5.51907857804234e-07,"increasing_beta_increases_top_prob"
"SPL-DU-00009","Unknown",0.3151,"cg10935762",0.471365902809184,0.02,0.315141115116096,0.315142195119917,-2.70000955066018e-05,2.70000955066018e-05,5.40001910132037e-07,"increasing_beta_decreases_top_prob"
"SPL-DU-00009","Unknown",0.3151,"cg07362168",0.270251403396426,0.02,0.315142054677985,0.31514125644272,1.99558816402212e-05,1.99558816402212e-05,3.99117632804424e-07,"increasing_beta_increases_top_prob"
"SPL-DU-00009","Unknown",0.3151,"cg05348366",0.701176976353725,0.02,0.315141256504457,0.315142047623321,-1.97779715910284e-05,1.97779715910284e-05,3.95559431820569e-07,"increasing_beta_decreases_top_prob"
"SPL-DU-00009","Unknown",0.3151,"cg22343728",0.607969263448997,0.02,0.31514202934534,0.315141254353854,1.93747871510275e-05,1.93747871510275e-05,3.87495743020549e-07,"increasing_beta_increases_top_prob"
"SPL-DU-00009","Unknown",0.3151,"cg21497990",0.469417439742492,0.02,0.315141330041862,0.3151419479983,-1.54489109463474e-05,1.54489109463474e-05,3.08978218926947e-07,"increasing_beta_decreases_top_prob"
"SPL-DU-00009","Unknown",0.3151,"cg09168808",0.401065060258618,0.02,0.315141960155836,0.315141349749416,1.52601604783142e-05,1.52601604783142e-05,3.05203209566285e-07,"increasing_beta_increases_top_prob"
"SPL-DU-00009","Unknown",0.3151,"cg04382396",0.975547242092014,0.02,0.315141376085242,0.315141933320212,-1.39308742388988e-05,1.39308742388988e-05,2.78617484777976e-07,"increasing_beta_decreases_top_prob"
"SPL-DU-00009","Unknown",0.3151,"cg10069155",0.607969263448997,0.02,0.315141917104846,0.31514136642016,1.37671171476783e-05,1.37671171476783e-05,2.75342342953566e-07,"increasing_beta_increases_top_prob"
"SPL-DU-00009","Unknown",0.3151,"cg06741896",0.86384038018679,0.02,0.315141874535644,0.315141419679372,1.1371406810623e-05,1.1371406810623e-05,2.2742813621246e-07,"increasing_beta_increases_top_prob"
"SPL-DU-00009","Unknown",0.3151,"cg00631329",0.756608587528998,0.02,0.315141454230274,0.315141834624127,-9.50984634096041e-06,9.50984634096041e-06,1.90196926819208e-07,"increasing_beta_decreases_top_prob"
"SPL-DU-00009","Unknown",0.3151,"cg16705086",0.894010044801798,0.02,0.315141469439616,0.315141814208217,-8.6192150389186e-06,8.6192150389186e-06,1.72384300778372e-07,"increasing_beta_decreases_top_prob"
"SPL-DU-00009","Unknown",0.3151,"cg02676167",0.781907971338486,0.02,0.315141493170604,0.315141796661822,-7.58728046501566e-06,7.58728046501566e-06,1.51745609300313e-07,"increasing_beta_decreases_top_prob"
"SPL-DU-00009","Unknown",0.3151,"cg16574134",0.184408353830197,0.02,0.31514150240299,0.315141797624372,-7.38053453630539e-06,7.38053453630539e-06,1.47610690726108e-07,"increasing_beta_decreases_top_prob"
"SPL-DU-00009","Unknown",0.3151,"cg02338778",0.607969263448997,0.02,0.315141590571461,0.315141713997325,-3.08564661183341e-06,3.08564661183341e-06,6.17129322366682e-08,"increasing_beta_decreases_top_prob"
"SPL-DU-00009","Unknown",0.3151,"cg25371919",0.457314940007846,0.02,0.315141691598337,0.315141607398604,2.10499332409242e-06,2.10499332409242e-06,4.20998664818483e-08,"increasing_beta_increases_top_prob"
"SPL-DU-00010","NEC-like SMARCA4 ARID1A",0.931,"cg18147606",0.0918614291518677,0.02,0.931007036339261,0.931011752697456,-0.000117908954863632,0.000117908954863632,2.35817909727265e-06,"increasing_beta_decreases_top_prob"
"SPL-DU-00010","NEC-like SMARCA4 ARID1A",0.931,"cg17227257",0.287495210761933,0.02,0.931011072372987,0.931007719146821,8.38306541572908e-05,8.38306541572908e-05,1.67661308314582e-06,"increasing_beta_increases_top_prob"
"SPL-DU-00010","NEC-like SMARCA4 ARID1A",0.931,"cg23548201",0.287495210761933,0.02,0.931011026782619,0.931007763089354,8.15923316216382e-05,8.15923316216382e-05,1.63184663243276e-06,"increasing_beta_increases_top_prob"
"SPL-DU-00010","NEC-like SMARCA4 ARID1A",0.931,"cg01025800",0.0542282945696452,0.02,0.931010986801355,0.931007804059307,7.9568551200615e-05,7.9568551200615e-05,1.5913710240123e-06,"increasing_beta_increases_top_prob"
"SPL-DU-00010","NEC-like SMARCA4 ARID1A",0.931,"cg10257302",0.926909298109394,0.02,0.931010955241997,0.9310078341023,7.8028492428439e-05,7.8028492428439e-05,1.56056984856878e-06,"increasing_beta_increases_top_prob"
"SPL-DU-00010","NEC-like SMARCA4 ARID1A",0.931,"cg03532263",0.287495210761933,0.02,0.931010910678565,0.931007880347684,7.57582720251059e-05,7.57582720251059e-05,1.51516544050212e-06,"increasing_beta_increases_top_prob"
"SPL-DU-00010","NEC-like SMARCA4 ARID1A",0.931,"cg16400350",0.287495210761933,0.02,0.931010900645489,0.93100788923945,7.528515097166e-05,7.528515097166e-05,1.5057030194332e-06,"increasing_beta_increases_top_prob"
"SPL-DU-00010","NEC-like SMARCA4 ARID1A",0.931,"cg26790247",0.176204615228478,0.02,0.93101080886577,0.931007980187864,7.07169476504843e-05,7.07169476504843e-05,1.41433895300969e-06,"increasing_beta_increases_top_prob"
"SPL-DU-00010","NEC-like SMARCA4 ARID1A",0.931,"cg06721601",0.287495210761933,0.02,0.931010784064688,0.93100801118531,6.93219844638548e-05,6.93219844638548e-05,1.3864396892771e-06,"increasing_beta_increases_top_prob"
"SPL-DU-00010","NEC-like SMARCA4 ARID1A",0.931,"cg14503441",0.0902198008371342,0.02,0.931008018945854,0.931010770238858,-6.87823250994368e-05,6.87823250994368e-05,1.37564650198874e-06,"increasing_beta_decreases_top_prob"
"SPL-DU-00010","NEC-like SMARCA4 ARID1A",0.931,"cg02589685",0.0610827183515467,0.02,0.931008134013263,0.931010656142616,-6.30532338341539e-05,6.30532338341539e-05,1.26106467668308e-06,"increasing_beta_decreases_top_prob"
"SPL-DU-00010","NEC-like SMARCA4 ARID1A",0.931,"cg02676167",0.0755426095286772,0.02,0.931008146515545,0.931010644685261,-6.24542428967478e-05,6.24542428967478e-05,1.24908485793496e-06,"increasing_beta_decreases_top_prob"
"SPL-DU-00010","NEC-like SMARCA4 ARID1A",0.931,"cg02311374",0.591733053099959,0.02,0.931008148454284,0.931010643010366,-6.23639020369548e-05,6.23639020369548e-05,1.2472780407391e-06,"increasing_beta_decreases_top_prob"
"SPL-DU-00010","NEC-like SMARCA4 ARID1A",0.931,"cg27046920",0.389091898776876,0.02,0.931010638387406,0.931008151262864,6.21781135495824e-05,6.21781135495824e-05,1.24356227099165e-06,"increasing_beta_increases_top_prob"
"SPL-DU-00010","NEC-like SMARCA4 ARID1A",0.931,"cg04329125",0.21681778801661,0.02,0.931010612844348,0.931008178020058,6.08706072630083e-05,6.08706072630083e-05,1.21741214526017e-06,"increasing_beta_increases_top_prob"
"SPL-DU-00010","NEC-like SMARCA4 ARID1A",0.931,"cg26199445",0.0572380379168627,0.02,0.931008179417212,0.931010612573941,-6.08289182385535e-05,6.08289182385535e-05,1.21657836477107e-06,"increasing_beta_decreases_top_prob"
"SPL-DU-00010","NEC-like SMARCA4 ARID1A",0.931,"cg19767548",0.929476627476716,0.02,0.931010605588892,0.931008183058196,6.05632674011147e-05,6.05632674011147e-05,1.21126534802229e-06,"increasing_beta_increases_top_prob"
"SPL-DU-00010","NEC-like SMARCA4 ARID1A",0.931,"cg16721321",0.876244886904851,0.02,0.931010576174504,0.931008212723548,5.90862738958364e-05,5.90862738958364e-05,1.18172547791673e-06,"increasing_beta_increases_top_prob"
"SPL-DU-00010","NEC-like SMARCA4 ARID1A",0.931,"cg13969788",0.895977371474138,0.02,0.931010575311186,0.931008213239822,5.90517840959314e-05,5.90517840959314e-05,1.18103568191863e-06,"increasing_beta_increases_top_prob"
"SPL-DU-00010","NEC-like SMARCA4 ARID1A",0.931,"cg13656404",0.975311754954897,0.02,0.931010544938865,0.931008246589768,5.74587274232429e-05,5.74587274232429e-05,1.14917454846486e-06,"increasing_beta_increases_top_prob"
"SPL-DU-00010","NEC-like SMARCA4 ARID1A",0.931,"cg02583740",0.0363083426708541,0.02,0.931008265904159,0.931010524555503,-5.64662835933483e-05,5.64662835933483e-05,1.12932567186697e-06,"increasing_beta_decreases_top_prob"
"SPL-DU-00010","NEC-like SMARCA4 ARID1A",0.931,"cg17356733",0.287495210761933,0.02,0.931010510646616,0.931008278934978,5.57927909594635e-05,5.57927909594635e-05,1.11585581918927e-06,"increasing_beta_increases_top_prob"
"SPL-DU-00010","NEC-like SMARCA4 ARID1A",0.931,"cg13930261",0.1753516928106,0.02,0.931008293016294,0.93101049787874,-5.51215611460654e-05,5.51215611460654e-05,1.10243122292131e-06,"increasing_beta_decreases_top_prob"
"SPL-DU-00010","NEC-like SMARCA4 ARID1A",0.931,"cg20174636",0.0630492339834255,0.02,0.931008313689767,0.931010481391888,-5.41925530256337e-05,5.41925530256337e-05,1.08385106051267e-06,"increasing_beta_decreases_top_prob"
"SPL-DU-00010","NEC-like SMARCA4 ARID1A",0.931,"cg12777520",0.287495210761933,0.02,0.931008322679723,0.931010467255479,-5.3614393916157e-05,5.3614393916157e-05,1.07228787832314e-06,"increasing_beta_decreases_top_prob"
"SPL-DU-00010","NEC-like SMARCA4 ARID1A",0.931,"cg12976081",0.0558049046026769,0.02,0.931010452709171,0.931008338407911,5.28575314906465e-05,5.28575314906465e-05,1.05715062981293e-06,"increasing_beta_increases_top_prob"
"SPL-DU-00010","NEC-like SMARCA4 ARID1A",0.931,"cg15409097",0.286725335316322,0.02,0.931010436439302,0.931008353971587,5.2061692876193e-05,5.2061692876193e-05,1.04123385752386e-06,"increasing_beta_increases_top_prob"
"SPL-DU-00010","NEC-like SMARCA4 ARID1A",0.931,"cg25200152",0.086724686283815,0.02,0.931010433449722,0.931008358070354,5.18844842034571e-05,5.18844842034571e-05,1.03768968406914e-06,"increasing_beta_increases_top_prob"
"SPL-DU-00010","NEC-like SMARCA4 ARID1A",0.931,"cg19798702",0.536611004011127,0.02,0.931010429660443,0.931008359929472,5.17432742902501e-05,5.17432742902501e-05,1.034865485805e-06,"increasing_beta_increases_top_prob"
"SPL-DU-00010","NEC-like SMARCA4 ARID1A",0.931,"cg19535896",0.287495210761933,0.02,0.931008360532406,0.931010428882013,-5.1708740195222e-05,5.1708740195222e-05,1.03417480390444e-06,"increasing_beta_decreases_top_prob"
"SPL-DU-00010","NEC-like SMARCA4 ARID1A",0.931,"cg05057910",0.177443806156655,0.02,0.931010428372167,0.931008362375287,5.16499220087896e-05,5.16499220087896e-05,1.03299844017579e-06,"increasing_beta_increases_top_prob"
"SPL-DU-00010","NEC-like SMARCA4 ARID1A",0.931,"cg14601621",0.767349984627159,0.02,0.931008367008939,0.93101042182224,-5.13703325238923e-05,5.13703325238923e-05,1.02740665047785e-06,"increasing_beta_decreases_top_prob"
"SPL-DU-00010","NEC-like SMARCA4 ARID1A",0.931,"cg02338778",0.886531490971909,0.02,0.931010411505614,0.931008377956442,5.08387293068901e-05,5.08387293068901e-05,1.0167745861378e-06,"increasing_beta_increases_top_prob"
"SPL-DU-00010","NEC-like SMARCA4 ARID1A",0.931,"cg03329597",0.147571975307126,0.02,0.931010403803315,0.931008388718852,5.03771115767382e-05,5.03771115767382e-05,1.00754223153476e-06,"increasing_beta_increases_top_prob"
"SPL-DU-00010","NEC-like SMARCA4 ARID1A",0.931,"cg10559585",0.76768988333104,0.02,0.931010396397671,0.931008393204844,5.00798206737318e-05,5.00798206737318e-05,1.00159641347464e-06,"increasing_beta_increases_top_prob"
"SPL-DU-00010","NEC-like SMARCA4 ARID1A",0.931,"cg26075184",0.146003144943157,0.02,0.931008409306533,0.931010380726285,-4.92854938083376e-05,4.92854938083376e-05,9.85709876166752e-07,"increasing_beta_decreases_top_prob"
"SPL-DU-00010","NEC-like SMARCA4 ARID1A",0.931,"cg09923954",0.391360462729796,0.02,0.93100841438469,0.931010375072854,-4.90172040984449e-05,4.90172040984449e-05,9.80344081968897e-07,"increasing_beta_decreases_top_prob"
"SPL-DU-00010","NEC-like SMARCA4 ARID1A",0.931,"cg10493436",0.922020131570077,0.02,0.931010370239954,0.931008420109501,4.87532613391295e-05,4.87532613391295e-05,9.75065226782589e-07,"increasing_beta_increases_top_prob"
"SPL-DU-00010","NEC-like SMARCA4 ARID1A",0.931,"cg03219968",0.0309494171954953,0.02,0.931010367847498,0.931008421699294,4.86537050953251e-05,4.86537050953251e-05,9.73074101906501e-07,"increasing_beta_increases_top_prob"
"SPL-DU-00010","NEC-like SMARCA4 ARID1A",0.931,"cg06843889",0.0738311984522055,0.02,0.931008426823429,0.931010366822704,-4.84999818584075e-05,4.84999818584075e-05,9.6999963716815e-07,"increasing_beta_decreases_top_prob"
"SPL-DU-00010","NEC-like SMARCA4 ARID1A",0.931,"cg23237314",0.287495210761933,0.02,0.931010360585164,0.931008430680368,4.82476198992998e-05,4.82476198992998e-05,9.64952397985996e-07,"increasing_beta_increases_top_prob"
"SPL-DU-00010","NEC-like SMARCA4 ARID1A",0.931,"cg08477332",0.538976874773577,0.02,0.931008430745588,0.931010358769004,-4.8200585417435e-05,4.8200585417435e-05,9.64011708348699e-07,"increasing_beta_decreases_top_prob"
"SPL-DU-00010","NEC-like SMARCA4 ARID1A",0.931,"cg05194426",0.126620957724094,0.02,0.931008440247821,0.931010352924565,-4.78169185885724e-05,4.78169185885724e-05,9.56338371771448e-07,"increasing_beta_decreases_top_prob"
"SPL-DU-00010","NEC-like SMARCA4 ARID1A",0.931,"cg04546413",0.0570910376840852,0.02,0.931010348445166,0.931008441142693,4.76825618073162e-05,4.76825618073162e-05,9.53651236146325e-07,"increasing_beta_increases_top_prob"
"SPL-DU-00010","NEC-like SMARCA4 ARID1A",0.931,"cg04781796",0.138402916662174,0.02,0.931008453259429,0.931010335311236,-4.70512951683544e-05,4.70512951683544e-05,9.41025903367088e-07,"increasing_beta_decreases_top_prob"
"SPL-DU-00010","NEC-like SMARCA4 ARID1A",0.931,"cg12486498",0.937992058421104,0.02,0.931010332633111,0.931008456441299,4.69047953005619e-05,4.69047953005619e-05,9.38095906011237e-07,"increasing_beta_increases_top_prob"
"SPL-DU-00010","NEC-like SMARCA4 ARID1A",0.931,"cg03356172",0.0982936519898719,0.02,0.931008464412714,0.931010327821073,-4.65852089764906e-05,4.65852089764906e-05,9.31704179529813e-07,"increasing_beta_decreases_top_prob"
"SPL-DU-00010","NEC-like SMARCA4 ARID1A",0.931,"cg22824635",0.0435952587012533,0.02,0.931010317535237,0.931008472267112,4.61317031019704e-05,4.61317031019704e-05,9.22634062039407e-07,"increasing_beta_increases_top_prob"
"SPL-DU-00010","NEC-like SMARCA4 ARID1A",0.931,"cg08891071",0.0922351544111563,0.02,0.931008489369004,0.931010299979604,-4.52652650057006e-05,4.52652650057006e-05,9.05305300114012e-07,"increasing_beta_decreases_top_prob"
"SPL-DU-00010","NEC-like SMARCA4 ARID1A",0.931,"cg04819096",0.0980815319608177,0.02,0.931008503558044,0.931010289223215,-4.46416292848584e-05,4.46416292848584e-05,8.92832585697167e-07,"increasing_beta_decreases_top_prob"
"SPL-DU-00010","NEC-like SMARCA4 ARID1A",0.931,"cg25425140",0.201346844176787,0.02,0.931010284271502,0.931008507952579,4.44079730904656e-05,4.44079730904656e-05,8.88159461809313e-07,"increasing_beta_increases_top_prob"
"SPL-DU-00010","NEC-like SMARCA4 ARID1A",0.931,"cg04556126",0.145859053108045,0.02,0.931010280168005,0.931008512162875,4.42001282546789e-05,4.42001282546789e-05,8.84002565093578e-07,"increasing_beta_increases_top_prob"
"SPL-DU-00010","NEC-like SMARCA4 ARID1A",0.931,"cg04096619",0.161690896904806,0.02,0.931008511814031,0.931010278088468,-4.41568609260701e-05,4.41568609260701e-05,8.83137218521402e-07,"increasing_beta_decreases_top_prob"
"SPL-DU-00010","NEC-like SMARCA4 ARID1A",0.931,"cg09047573",0.0705989079345838,0.02,0.931008514536238,0.931010275357313,-4.40205268903426e-05,4.40205268903426e-05,8.80410537806853e-07,"increasing_beta_decreases_top_prob"
"SPL-DU-00010","NEC-like SMARCA4 ARID1A",0.931,"cg17433211",0.0504366217284121,0.02,0.931008518625562,0.931010270252779,-4.37906804123811e-05,4.37906804123811e-05,8.75813608247622e-07,"increasing_beta_decreases_top_prob"
"SPL-DU-00010","NEC-like SMARCA4 ARID1A",0.931,"cg23166865",0.0399944603973807,0.02,0.931008523839153,0.931010270949437,-4.36777571055646e-05,4.36777571055646e-05,8.73555142111293e-07,"increasing_beta_decreases_top_prob"
"SPL-DU-00010","NEC-like SMARCA4 ARID1A",0.931,"cg13453374",0.0698532648215514,0.02,0.93100852903266,0.931010259939786,-4.32726781546266e-05,4.32726781546266e-05,8.65453563092533e-07,"increasing_beta_decreases_top_prob"
"SPL-DU-00010","NEC-like SMARCA4 ARID1A",0.931,"cg03020006",0.982524612818721,0.02,0.931010149421872,0.93100853484212,4.30837377040046e-05,4.30837377040046e-05,8.61674754080091e-07,"increasing_beta_increases_top_prob"
"SPL-DU-00010","NEC-like SMARCA4 ARID1A",0.931,"cg07486474",0.0611108616174075,0.02,0.931008542402818,0.931010251274662,-4.27217961118664e-05,4.27217961118664e-05,8.54435922237329e-07,"increasing_beta_decreases_top_prob"
"SPL-DU-00010","NEC-like SMARCA4 ARID1A",0.931,"cg02630214",0.202222881565292,0.02,0.931010242509201,0.931008549441393,4.23266952015444e-05,4.23266952015444e-05,8.46533904030889e-07,"increasing_beta_increases_top_prob"
"SPL-DU-00010","NEC-like SMARCA4 ARID1A",0.931,"cg08317738",0.287495210761933,0.02,0.931008552258121,0.931010238088367,-4.21457561433635e-05,4.21457561433635e-05,8.42915122867271e-07,"increasing_beta_decreases_top_prob"
"SPL-DU-00010","NEC-like SMARCA4 ARID1A",0.931,"cg04865531",0.287495210761933,0.02,0.931010236089298,0.931008552480182,4.20902279141266e-05,4.20902279141266e-05,8.41804558282532e-07,"increasing_beta_increases_top_prob"
"SPL-DU-00010","NEC-like SMARCA4 ARID1A",0.931,"cg02185675",0.968860023782372,0.02,0.931010233535883,0.93100855671533,4.19205138157963e-05,4.19205138157963e-05,8.38410276315926e-07,"increasing_beta_increases_top_prob"
"SPL-DU-00010","NEC-like SMARCA4 ARID1A",0.931,"cg12539796",0.037119287374654,0.02,0.931008557375658,0.931010233828499,-4.19113210414768e-05,4.19113210414768e-05,8.38226420829535e-07,"increasing_beta_decreases_top_prob"
"SPL-DU-00010","NEC-like SMARCA4 ARID1A",0.931,"cg23683010",0.829116366738955,0.02,0.931010220978496,0.931008568244816,4.13183419922802e-05,4.13183419922802e-05,8.26366839845604e-07,"increasing_beta_increases_top_prob"
"SPL-DU-00010","NEC-like SMARCA4 ARID1A",0.931,"cg12498801",0.0849779466151439,0.02,0.931008572848101,0.931010216638788,-4.10947671697359e-05,4.10947671697359e-05,8.21895343394718e-07,"increasing_beta_decreases_top_prob"
"SPL-DU-00010","NEC-like SMARCA4 ARID1A",0.931,"cg19403541",0.0990374887712093,0.02,0.931008576635195,0.931010216318917,-4.09920930560803e-05,4.09920930560803e-05,8.19841861121606e-07,"increasing_beta_decreases_top_prob"
"SPL-DU-00010","NEC-like SMARCA4 ARID1A",0.931,"cg04886846",0.184490503392356,0.02,0.931010205554902,0.931008584462624,4.05273069520318e-05,4.05273069520318e-05,8.10546139040636e-07,"increasing_beta_increases_top_prob"
"SPL-DU-00010","NEC-like SMARCA4 ARID1A",0.931,"cg01706334",0.144876349934054,0.02,0.931008588949976,0.931010200753338,-4.02950840278082e-05,4.02950840278082e-05,8.05901680556165e-07,"increasing_beta_decreases_top_prob"
"SPL-DU-00010","NEC-like SMARCA4 ARID1A",0.931,"cg16877681",0.071214460144103,0.02,0.93100859148361,0.931010200361447,-4.02219459294528e-05,4.02219459294528e-05,8.04438918589056e-07,"increasing_beta_decreases_top_prob"
"SPL-DU-00010","NEC-like SMARCA4 ARID1A",0.931,"cg25210835",0.287495210761933,0.02,0.931010195406435,0.93100859567283,3.99933401062924e-05,3.99933401062924e-05,7.99866802125848e-07,"increasing_beta_increases_top_prob"
"SPL-DU-00010","NEC-like SMARCA4 ARID1A",0.931,"cg15760474",0.287495210761933,0.02,0.93101019450648,0.931008598504117,3.99000590650677e-05,3.99000590650677e-05,7.98001181301355e-07,"increasing_beta_increases_top_prob"
"SPL-DU-00010","NEC-like SMARCA4 ARID1A",0.931,"cg00922420",0.961970746902584,0.02,0.93101018127602,0.931008607464731,3.93452822239348e-05,3.93452822239348e-05,7.86905644478696e-07,"increasing_beta_increases_top_prob"
"SPL-DU-00010","NEC-like SMARCA4 ARID1A",0.931,"cg06417478",0.380712941001407,0.02,0.931010180834416,0.931008608870656,3.92990940095705e-05,3.92990940095705e-05,7.8598188019141e-07,"increasing_beta_increases_top_prob"
"SPL-DU-00010","NEC-like SMARCA4 ARID1A",0.931,"cg22663389",0.882899643466797,0.02,0.931010180170488,0.931008609775407,3.92598770188046e-05,3.92598770188046e-05,7.85197540376092e-07,"increasing_beta_increases_top_prob"
"SPL-DU-00010","NEC-like SMARCA4 ARID1A",0.931,"cg11969330",0.287495210761933,0.02,0.9310101798808,0.931008609732375,3.92537106347346e-05,3.92537106347346e-05,7.85074212694691e-07,"increasing_beta_increases_top_prob"
"SPL-DU-00010","NEC-like SMARCA4 ARID1A",0.931,"cg06139006",0.287495210761933,0.02,0.931010180651375,0.931008614264383,3.91596747806311e-05,3.91596747806311e-05,7.83193495612621e-07,"increasing_beta_increases_top_prob"
"SPL-DU-00010","NEC-like SMARCA4 ARID1A",0.931,"cg00059246",0.0836903504934961,0.02,0.931008614300562,0.931010174354478,-3.90013479151241e-05,3.90013479151241e-05,7.80026958302482e-07,"increasing_beta_decreases_top_prob"
"SPL-DU-00010","NEC-like SMARCA4 ARID1A",0.931,"cg02019444",0.287495210761933,0.02,0.931010170427933,0.931008618539618,3.87972078796927e-05,3.87972078796927e-05,7.75944157593855e-07,"increasing_beta_increases_top_prob"
"SPL-DU-00010","NEC-like SMARCA4 ARID1A",0.931,"cg09563216",0.0639751726372487,0.02,0.931008622602184,0.931010166318023,-3.85928959845128e-05,3.85928959845128e-05,7.71857919690255e-07,"increasing_beta_decreases_top_prob"
"SPL-DU-00010","NEC-like SMARCA4 ARID1A",0.931,"cg12578486",0.897183810048113,0.02,0.931008628146075,0.931010163557486,-3.83852852864352e-05,3.83852852864352e-05,7.67705705728704e-07,"increasing_beta_decreases_top_prob"
"SPL-DU-00010","NEC-like SMARCA4 ARID1A",0.931,"cg19814934",0.244878020418559,0.02,0.931008631322719,0.931010162709182,-3.82846615770705e-05,3.82846615770705e-05,7.65693231541409e-07,"increasing_beta_decreases_top_prob"
"SPL-DU-00010","NEC-like SMARCA4 ARID1A",0.931,"cg10996596",0.0585870684795239,0.02,0.931010153065929,0.93100863986786,3.78299517350689e-05,3.78299517350689e-05,7.56599034701377e-07,"increasing_beta_increases_top_prob"
"SPL-DU-00010","NEC-like SMARCA4 ARID1A",0.931,"cg10069155",0.883807498932819,0.02,0.931010147300253,0.931008644601982,3.75674567815176e-05,3.75674567815176e-05,7.51349135630352e-07,"increasing_beta_increases_top_prob"
"SPL-DU-00010","NEC-like SMARCA4 ARID1A",0.931,"cg08489674",0.283249975944113,0.02,0.931008644437193,0.931010145519409,-3.75270554187068e-05,3.75270554187068e-05,7.50541108374136e-07,"increasing_beta_decreases_top_prob"
"SPL-DU-00010","NEC-like SMARCA4 ARID1A",0.931,"cg16145211",0.132116049075345,0.02,0.931008652813819,0.93101013588082,-3.7076675021841e-05,3.7076675021841e-05,7.4153350043682e-07,"increasing_beta_decreases_top_prob"
"SPL-DU-00010","NEC-like SMARCA4 ARID1A",0.931,"cg00685614",0.198800757355291,0.02,0.931008655930746,0.931010135497655,-3.69891727219907e-05,3.69891727219907e-05,7.39783454439813e-07,"increasing_beta_decreases_top_prob"
"SPL-DU-00010","NEC-like SMARCA4 ARID1A",0.931,"cg24292703",0.113548340894824,0.02,0.931010133808524,0.931008654778093,3.69757607726617e-05,3.69757607726617e-05,7.39515215453235e-07,"increasing_beta_increases_top_prob"
"SPL-DU-00010","NEC-like SMARCA4 ARID1A",0.931,"cg14757228",0.911459576386372,0.02,0.931010132358345,0.931008659350788,3.68251889426574e-05,3.68251889426574e-05,7.36503778853147e-07,"increasing_beta_increases_top_prob"
"SPL-DU-00010","NEC-like SMARCA4 ARID1A",0.931,"cg00036011",0.0646870700861853,0.02,0.931008663922041,0.931010127240038,-3.65829499221482e-05,3.65829499221482e-05,7.31658998442963e-07,"increasing_beta_decreases_top_prob"
"SPL-DU-00010","NEC-like SMARCA4 ARID1A",0.931,"cg01980591",0.221689336820282,0.02,0.93100866409597,0.931010126795492,-3.65674880264955e-05,3.65674880264955e-05,7.3134976052991e-07,"increasing_beta_decreases_top_prob"
"SPL-DU-00010","NEC-like SMARCA4 ARID1A",0.931,"cg10476773",0.06422812847158,0.02,0.931010113400828,0.931008678593098,3.58701932379191e-05,3.58701932379191e-05,7.17403864758381e-07,"increasing_beta_increases_top_prob"
"SPL-DU-00010","NEC-like SMARCA4 ARID1A",0.931,"cg14239111",0.287495210761933,0.02,0.931010112854446,0.931008681498731,3.57838928738418e-05,3.57838928738418e-05,7.15677857476837e-07,"increasing_beta_increases_top_prob"
"SPL-DU-00010","NEC-like SMARCA4 ARID1A",0.931,"cg25901381",0.135098069701291,0.02,0.931008685549993,0.93101010480173,-3.54812934061366e-05,3.54812934061366e-05,7.09625868122732e-07,"increasing_beta_decreases_top_prob"
"SPL-DU-00010","NEC-like SMARCA4 ARID1A",0.931,"cg03027241",0.934154735252647,0.02,0.931010102955814,0.931008686170178,3.54196408980378e-05,3.54196408980378e-05,7.08392817960756e-07,"increasing_beta_increases_top_prob"
"SPL-DU-00010","NEC-like SMARCA4 ARID1A",0.931,"cg18126802",0.121263574089614,0.02,0.931008693073499,0.931010096685632,-3.50903033352612e-05,3.50903033352612e-05,7.01806066705224e-07,"increasing_beta_decreases_top_prob"
